amount,hour,tx_1h,is_international,is_night,Class
83.67,7,0,0,0,0
269.22,14,0,0,0,0
109.65,18,2,1,0,0
172.97,14,1,0,0,0
1.34,4,0,0,1,0
78.09,18,1,0,0,0
61.54,6,0,0,0,0
69.11,5,2,0,1,0
7.5,18,2,0,0,0
115.34,16,2,0,0,0
69.96,9,5,0,0,0
144.88,18,2,0,0,0
66.42,10,1,0,0,0
16.18,14,2,0,0,0
104.49,9,4,0,0,0
18.92,10,2,0,0,0
205.88,22,2,0,0,0
94.96,2,1,0,1,0
17.1,2,1,0,1,0
327.91,17,2,0,0,0
73.06,10,1,0,0,0
7.57,19,4,0,0,0
98.57,21,3,0,0,0
29.2,17,1,0,0,0
162.81,14,1,0,0,0
170.28,6,1,0,0,0
386.07,9,2,0,0,0
69.69,20,2,0,0,0
60.69,22,0,0,0,0
140.03,19,1,0,0,0
14.21,9,2,0,0,0
79.17,12,4,0,0,0
79.02,14,0,0,0,0
9.37,22,0,0,0,0
54.13,17,2,0,0,0
191.93,22,4,0,0,0
193.9,3,1,0,1,0
10.45,19,4,0,0,0
9.51,16,5,0,0,0
30.48,2,4,0,1,0
207.76,20,1,0,0,0
13.8,20,2,0,0,0
127.3,1,0,0,1,0
10.67,3,1,1,1,0
97.59,0,1,0,1,0
44.02,14,1,0,0,0
155.55,0,0,0,1,0
26.62,5,2,0,1,0
101.94,6,3,1,0,0
26.88,18,2,0,0,0
125.06,11,2,0,0,0
206.89,0,2,0,1,0
13.56,6,0,0,0,0
201.44,18,2,0,0,0
90.04,12,3,0,0,0
13.59,11,1,0,0,0
55.78,11,1,1,0,0
17.54,21,3,0,0,0
120.51,12,2,0,0,0
142.24,13,3,0,0,0
11.18,21,2,0,0,0
70.55,11,2,0,0,0
168.54,19,0,0,0,0
275.14,11,5,0,0,0
72.06,5,3,0,1,0
300.13,9,2,0,0,0
76.72,19,1,0,0,0
50.12,23,4,0,1,0
188.52,8,0,1,0,0
67.92,1,3,0,1,0
63.85,6,2,0,0,0
67.4,8,0,0,0,0
187.59,11,4,1,0,0
178.34,4,1,0,1,0
51.67,0,2,0,1,0
40.54,21,1,0,0,0
67.71,14,0,0,0,0
85.04,7,3,1,0,0
27.23,0,0,0,1,0
157.97,17,2,0,0,0
66.65,12,3,0,0,0
40.65,0,0,0,1,0
11.3,4,1,0,1,0
27.29,17,5,0,0,0
298.15,15,1,0,0,0
36.4,9,2,0,0,0
18.5,3,2,0,1,0
61.74,0,3,0,1,0
36.69,22,2,0,0,0
3.58,7,1,0,0,0
39.03,4,2,0,1,0
78.55,1,2,0,1,0
80.23,23,1,0,1,0
44.09,16,2,0,0,0
59.29,6,2,0,0,0
336.73,16,1,0,0,0
47.38,5,0,0,1,0
29.87,21,2,0,0,0
27.9,14,1,0,0,0
61.21,4,1,0,1,0
142.51,14,1,0,0,0
23.07,17,2,0,0,0
123.55,17,2,0,0,0
2.14,20,3,0,0,0
54.29,20,1,0,0,0
149.55,22,1,0,0,0
41.36,5,3,0,1,0
82.95,1,0,0,1,0
22.94,16,0,1,0,0
135.48,20,0,0,0,0
5.37,3,0,0,1,0
191.42,11,1,0,0,0
22.09,18,1,0,0,0
207.46,1,4,0,1,0
43.47,1,3,0,1,0
128.26,13,0,0,0,0
38.45,14,1,0,0,0
236.35,19,2,1,0,0
13.54,1,0,0,1,0
19.66,3,4,0,1,0
67.93,18,0,0,0,0
8.55,8,2,0,0,0
21.81,6,2,1,0,0
287.82,12,2,0,0,0
375.03,11,4,0,0,0
47.2,2,3,0,1,0
256.77,12,3,0,0,0
78.71,14,3,0,0,0
31.44,13,2,0,0,0
121.2,23,0,0,1,0
107.56,8,1,1,0,0
452.13,12,1,0,0,0
30.79,22,2,0,0,0
111.49,21,2,1,0,0
5.34,3,0,0,1,0
12.06,20,8,1,0,0
0.39,7,1,0,0,0
752.52,2,0,0,1,0
162.09,1,4,0,1,0
154.52,18,0,0,0,0
71.28,22,3,0,0,0
35.68,7,1,0,0,0
16.4,16,2,0,0,0
33.5,12,2,0,0,0
47.16,6,2,1,0,0
141.19,8,1,0,0,0
77.58,11,2,1,0,0
8.07,13,1,0,0,0
1.82,13,0,0,0,0
10.8,14,1,0,0,0
52.85,2,2,1,1,1
270.59,14,1,0,0,0
101.45,18,4,0,0,0
161.86,23,0,0,1,0
62.81,19,1,0,0,0
44.89,13,2,0,0,0
11.47,7,2,1,0,0
208.69,4,1,1,1,0
152.86,18,0,0,0,0
18.41,3,4,0,1,0
71.8,13,4,0,0,0
66.82,15,2,0,0,0
98.11,19,1,0,0,0
292.22,23,2,0,1,0
86.7,5,2,0,1,0
77.7,22,1,0,0,0
5.16,5,2,1,1,0
6.5,2,1,0,1,0
20.75,14,1,0,0,0
3.3,2,3,0,1,0
136.01,10,0,1,0,0
128.49,2,3,0,1,0
14.62,9,2,0,0,0
180.84,17,1,0,0,0
16.82,0,2,0,1,0
35.84,15,2,0,0,0
28.63,15,5,1,0,0
46.57,9,0,0,0,0
29.39,0,2,0,1,0
67.13,3,2,0,1,0
52.32,2,1,0,1,0
431.02,4,2,1,1,1
5.76,11,3,0,0,0
15.34,11,2,0,0,0
5.43,12,3,0,0,0
98.31,23,1,0,1,0
5.61,11,2,0,0,0
181.06,15,1,0,0,0
71.73,12,2,0,0,0
74.87,4,0,0,1,0
82.46,23,2,0,1,0
18.73,3,1,0,1,0
22.03,20,1,1,0,0
38.39,14,3,0,0,0
90.02,11,1,0,0,0
23.59,18,0,0,0,0
12.37,20,3,1,0,0
351.05,18,1,0,0,0
2.22,20,3,1,0,0
162.3,10,4,0,0,0
155.13,20,1,0,0,0
35.27,5,0,0,1,0
14.58,8,1,0,0,0
15.74,0,5,0,1,0
119.54,11,1,0,0,0
102.95,13,3,0,0,0
152.67,5,1,0,1,0
277.23,0,5,0,1,0
117.74,21,2,0,0,0
16.94,1,1,0,1,0
27.9,23,1,0,1,0
184.64,10,3,0,0,0
23.48,2,1,0,1,0
7.53,9,3,0,0,0
121.5,5,1,0,1,0
51.5,5,3,0,1,0
252.62,19,1,1,0,0
105.06,20,0,0,0,0
9.48,1,2,1,1,0
295.38,23,2,0,1,0
29.92,9,4,0,0,0
41.13,22,3,0,0,0
51.46,5,1,0,1,0
5.26,22,2,0,0,0
68.62,16,1,0,0,0
13.16,13,1,1,0,0
51.24,4,1,1,1,0
43.19,22,0,0,0,0
148.21,16,2,0,0,0
162.54,1,0,0,1,0
16.65,8,2,0,0,0
45.66,11,4,0,0,0
46.74,18,4,0,0,0
16.42,21,1,0,0,0
160.17,6,2,0,0,0
122.84,8,1,0,0,0
21.12,20,1,1,0,0
45.68,15,1,0,0,0
11.18,19,3,0,0,0
98.94,10,2,0,0,0
12.94,11,1,0,0,0
426.4,14,0,0,0,0
151.72,17,0,0,0,0
49.47,18,2,0,0,0
86.41,15,2,0,0,0
242.3,14,2,0,0,0
80.77,4,1,0,1,0
19.18,10,1,0,0,0
47.59,14,2,0,0,0
185.24,17,2,0,0,0
103.34,12,1,0,0,0
105.19,3,1,0,1,0
201.61,16,6,0,0,0
224.41,3,1,0,1,0
252.31,15,1,0,0,0
9.97,22,3,0,0,0
78.55,14,0,0,0,0
134.9,13,1,0,0,0
141.44,11,1,0,0,0
93.32,2,3,0,1,0
18.25,9,2,0,0,0
159.66,7,1,0,0,0
127.34,5,3,0,1,0
9.01,21,0,0,0,0
62.33,13,5,0,0,0
19.11,16,1,0,0,0
41.17,20,3,0,0,0
1.82,18,3,0,0,0
51.14,15,3,0,0,0
79.82,14,3,0,0,0
96.65,14,3,0,0,0
108.91,0,1,0,1,0
180.97,23,1,0,1,0
24.27,22,1,0,0,0
12.84,22,2,0,0,0
190.74,11,3,0,0,0
17.03,9,1,0,0,0
367.93,13,1,0,0,0
184.86,9,2,1,0,0
69.49,9,1,0,0,0
398.57,19,2,0,0,0
10.25,10,3,0,0,0
36.11,21,0,0,0,0
101.67,15,4,0,0,0
43.08,8,1,0,0,0
263.63,14,1,0,0,0
6.79,13,2,0,0,0
79.72,18,3,0,0,0
89.37,8,0,0,0,0
105.76,3,2,0,1,0
29.53,20,1,0,0,0
45.34,6,1,0,0,0
185.59,21,2,0,0,0
21.68,7,5,0,0,0
175.37,23,1,0,1,0
82.7,7,1,0,0,0
143.63,18,3,0,0,0
125.04,14,1,0,0,0
23.26,15,1,0,0,0
84.12,21,4,0,0,0
202.29,22,1,0,0,0
56.58,8,1,0,0,0
339.89,11,2,0,0,0
60.19,15,0,0,0,0
15.41,3,3,0,1,0
49.34,4,0,1,1,0
303.04,7,3,0,0,0
38.53,0,3,0,1,0
202.57,5,3,0,1,0
213.07,14,5,0,0,0
43.11,3,1,0,1,0
8.69,20,1,0,0,0
128.94,10,4,0,0,0
37.33,4,1,0,1,0
152.75,17,3,0,0,0
58.46,23,1,0,1,0
66.41,14,4,0,0,0
150.47,17,3,0,0,0
48.19,19,2,0,0,0
58.54,12,2,0,0,0
47.19,4,1,0,1,0
45.78,0,1,1,1,1
74.64,21,2,0,0,0
165.44,17,1,0,0,0
44.91,13,3,0,0,0
74.29,4,0,0,1,0
111.09,5,1,0,1,0
31.39,23,1,0,1,0
32.51,15,2,0,0,0
270.92,21,2,0,0,0
128.57,20,1,0,0,0
86.08,11,2,0,0,0
104.33,19,1,0,0,0
2.97,17,2,0,0,0
96.26,1,2,0,1,0
71.23,22,0,1,0,0
78.91,20,2,1,0,0
44.54,22,0,0,0,0
8.5,12,2,0,0,0
21.49,16,2,0,0,0
301.07,16,2,0,0,0
52.54,15,2,0,0,0
62.86,20,0,0,0,0
5.41,17,0,0,0,0
3.83,7,2,0,0,0
126.29,2,1,0,1,0
77.24,16,2,0,0,0
71.07,17,1,0,0,0
27.86,22,1,0,0,0
136.55,5,1,0,1,0
18.42,7,0,0,0,0
21.06,22,4,0,0,0
61.75,12,2,0,0,0
33.73,7,1,0,0,0
28.43,18,0,0,0,0
103.63,5,0,0,1,0
105.26,22,1,0,0,0
174.02,14,3,0,0,0
54.08,9,2,0,0,0
7.59,16,3,0,0,0
31.97,0,1,0,1,0
391.23,6,2,1,0,0
90.7,12,1,0,0,0
123.7,2,2,1,1,0
0.74,18,2,0,0,0
73.02,14,6,0,0,0
3.83,4,3,0,1,0
84.22,10,5,0,0,0
253.54,21,0,0,0,0
345.52,17,2,0,0,0
77.77,2,1,0,1,0
61.29,5,1,0,1,0
290.07,2,1,0,1,1
111.97,4,1,0,1,0
6.71,8,2,0,0,0
62.68,18,2,0,0,0
27.48,12,4,0,0,0
63.45,5,5,0,1,1
60.78,10,2,0,0,0
87.26,20,0,0,0,0
44.13,20,3,1,0,0
17.95,13,3,0,0,0
70.06,5,0,0,1,0
177.32,5,1,0,1,0
109.07,16,2,0,0,0
41.3,10,2,1,0,0
274.14,14,3,0,0,0
243.28,8,3,1,0,0
23.49,20,4,0,0,0
4.02,16,2,0,0,0
135.21,23,2,0,1,0
175.8,6,7,0,0,0
343.78,6,1,0,0,0
220.58,20,4,0,0,0
91.76,0,1,0,1,0
75.51,7,2,0,0,0
2.82,4,1,0,1,0
28.32,18,1,0,0,0
61.55,7,1,0,0,0
99.02,16,5,0,0,0
81.48,18,2,0,0,0
135.73,11,1,0,0,0
32.82,22,0,0,0,0
83.23,14,1,0,0,0
9.23,3,1,0,1,0
53.39,22,3,0,0,0
138.69,11,0,0,0,0
118.22,12,4,0,0,0
467.16,13,2,0,0,0
32.56,4,3,0,1,0
68.95,21,0,0,0,0
39.98,15,2,1,0,0
58.09,6,2,0,0,0
194.46,14,2,0,0,0
115.27,12,2,0,0,0
214.08,15,2,1,0,0
22.75,11,3,0,0,0
206.64,6,1,0,0,0
6.16,15,1,0,0,0
219.46,22,3,0,0,0
39.91,22,2,1,0,0
37.77,12,4,0,0,0
71.76,22,2,0,0,0
282.5,2,1,0,1,1
4.9,14,3,0,0,0
43.42,2,2,0,1,0
194.19,6,1,0,0,0
50.43,17,3,0,0,0
22.21,13,3,0,0,0
55.3,17,1,0,0,0
48.7,18,2,0,0,0
247.0,13,3,0,0,0
143.52,19,0,0,0,0
70.34,5,1,0,1,0
445.42,7,1,0,0,0
62.6,6,1,0,0,0
6.0,19,3,0,0,0
30.42,17,3,0,0,0
57.28,17,0,0,0,0
17.07,14,4,0,0,0
294.82,19,2,0,0,0
145.61,21,2,0,0,0
31.24,18,4,0,0,0
89.36,21,3,0,0,0
127.82,20,2,0,0,0
283.5,20,2,0,0,0
213.4,1,1,0,1,0
72.4,7,2,0,0,0
149.01,20,2,0,0,0
82.59,10,5,0,0,0
80.45,17,6,0,0,0
12.19,22,1,0,0,0
13.48,12,0,1,0,0
75.4,8,1,0,0,0
31.32,8,2,0,0,0
2.13,16,0,0,0,0
128.32,6,3,0,0,0
3.3,8,1,0,0,0
90.46,21,0,0,0,0
77.48,0,3,1,1,0
346.78,1,1,0,1,1
66.21,3,3,0,1,0
6.57,13,2,0,0,0
80.23,3,1,0,1,0
183.95,1,1,0,1,0
576.01,7,2,0,0,0
56.27,17,3,0,0,0
38.61,18,0,0,0,0
237.14,13,3,0,0,0
21.23,19,3,0,0,0
95.56,9,1,0,0,0
52.04,16,1,0,0,0
4.2,7,0,1,0,0
42.66,13,1,0,0,0
30.82,20,1,0,0,0
115.87,22,2,0,0,0
297.18,7,0,0,0,0
31.2,4,2,0,1,0
166.85,15,1,0,0,0
5.7,7,4,0,0,0
77.25,9,4,0,0,0
7.32,7,3,0,0,0
271.86,8,2,0,0,0
145.39,17,3,0,0,0
107.28,2,0,0,1,0
173.67,16,2,1,0,0
104.28,19,1,0,0,0
347.2,14,1,0,0,0
125.16,20,1,1,0,0
258.57,16,0,0,0,0
72.8,7,2,0,0,0
12.45,1,5,0,1,0
75.12,16,2,0,0,0
13.57,17,0,0,0,0
89.77,4,1,0,1,0
65.87,8,1,0,0,0
97.44,8,0,0,0,0
1.01,1,2,0,1,0
21.67,1,1,0,1,0
67.6,18,2,1,0,0
300.59,22,2,0,0,0
48.39,2,0,0,1,0
55.23,16,2,0,0,0
125.42,13,1,0,0,0
92.58,13,1,0,0,0
35.51,13,0,0,0,0
52.9,5,3,0,1,0
24.55,2,2,0,1,0
338.2,0,1,1,1,1
14.0,15,2,0,0,0
46.5,3,1,0,1,0
2.62,0,4,0,1,0
25.07,16,3,0,0,0
151.63,17,2,0,0,0
22.46,7,0,0,0,0
8.35,1,3,0,1,0
64.33,17,3,0,0,0
1.0,15,3,0,0,0
8.86,9,5,1,0,0
164.83,7,3,0,0,0
147.61,11,2,0,0,0
246.67,21,2,0,0,0
192.77,15,2,0,0,0
114.94,11,2,0,0,0
5.38,10,0,0,0,0
152.72,19,4,0,0,0
186.76,18,0,0,0,0
160.49,0,1,0,1,0
71.03,2,2,0,1,0
26.51,11,0,0,0,0
186.65,8,3,1,0,0
129.89,20,2,1,0,0
395.08,21,0,0,0,0
16.92,4,2,0,1,0
25.58,0,1,0,1,0
23.8,9,0,0,0,0
157.28,16,2,0,0,0
20.69,3,1,0,1,0
6.9,14,5,1,0,1
654.37,18,4,0,0,0
2.51,7,2,0,0,0
180.33,22,2,0,0,0
45.47,14,4,0,0,0
184.27,6,0,0,0,0
80.88,14,0,0,0,0
231.9,7,2,0,0,0
260.63,22,2,0,0,0
0.91,9,0,0,0,0
7.84,17,1,0,0,0
28.82,3,3,0,1,0
110.66,14,2,0,0,0
219.17,10,1,0,0,0
61.61,21,4,0,0,0
93.39,2,6,0,1,0
20.89,14,6,0,0,0
163.46,2,0,0,1,0
342.12,14,0,0,0,0
31.28,5,2,0,1,0
68.29,0,2,0,1,0
9.01,13,1,0,0,0
81.9,15,3,0,0,0
69.87,0,1,0,1,0
15.6,20,1,0,0,0
58.35,16,4,0,0,0
40.66,7,0,0,0,0
73.78,17,3,0,0,0
88.11,15,6,0,0,0
0.85,5,1,0,1,0
143.13,9,1,0,0,0
124.83,9,1,0,0,0
45.62,4,2,1,1,0
5.44,11,7,0,0,0
140.62,19,2,0,0,0
310.5,16,2,0,0,0
27.46,13,3,0,0,0
39.09,13,1,0,0,0
20.31,2,2,0,1,0
86.02,11,0,0,0,0
16.82,19,1,0,0,0
44.04,17,1,1,0,0
119.41,11,2,0,0,0
82.12,1,2,0,1,0
48.85,1,2,0,1,0
54.52,16,1,0,0,0
82.58,9,1,1,0,0
0.59,17,3,0,0,0
8.18,21,2,0,0,0
213.08,18,5,0,0,0
8.11,20,2,0,0,0
122.69,0,2,1,1,0
252.62,23,2,0,1,0
31.56,3,1,0,1,0
46.28,3,2,0,1,0
84.15,1,1,0,1,0
213.46,18,2,0,0,0
284.57,20,0,0,0,0
134.54,11,2,0,0,0
9.06,9,1,0,0,0
110.61,12,0,1,0,0
52.81,21,2,0,0,0
63.62,22,3,0,0,0
5.04,19,0,0,0,0
21.2,22,1,0,0,0
156.31,14,0,0,0,0
60.51,2,1,0,1,0
35.91,22,2,0,0,0
48.45,19,2,1,0,0
192.69,12,4,0,0,0
138.23,7,3,0,0,0
31.79,6,0,0,0,0
12.5,23,3,0,1,0
29.03,7,1,0,0,0
253.52,17,2,0,0,0
87.13,8,1,0,0,0
76.25,5,3,0,1,0
90.73,3,2,1,1,0
45.58,14,1,0,0,0
164.56,4,0,0,1,0
74.08,4,1,0,1,0
12.41,6,2,0,0,0
13.82,8,2,0,0,0
76.97,6,2,0,0,0
275.78,8,1,0,0,0
36.87,19,0,0,0,0
203.67,9,2,0,0,0
144.43,3,1,0,1,0
28.48,5,3,1,1,1
3.7,23,1,0,1,0
10.74,13,2,0,0,0
130.38,8,0,0,0,0
22.27,0,2,0,1,0
46.41,16,0,0,0,0
69.66,12,2,0,0,0
129.27,23,2,0,1,0
12.02,6,0,0,0,0
52.15,8,4,1,0,0
66.37,10,2,0,0,0
77.83,2,5,0,1,0
170.57,11,3,0,0,0
18.84,20,3,0,0,0
164.94,2,2,0,1,0
118.05,14,2,0,0,0
81.16,20,0,0,0,0
120.24,9,2,0,0,0
53.11,0,2,0,1,0
14.9,13,2,1,0,0
109.59,19,2,0,0,0
74.38,5,2,0,1,0
101.99,1,1,0,1,0
41.25,22,0,0,0,0
237.37,7,0,0,0,0
88.52,0,0,0,1,0
8.93,3,2,0,1,0
59.75,3,3,1,1,0
141.2,4,2,0,1,0
158.05,19,3,0,0,0
68.24,8,1,0,0,0
225.14,22,2,0,0,0
31.15,12,0,1,0,0
52.86,17,0,0,0,0
228.87,16,1,0,0,0
226.58,0,9,0,1,0
115.74,21,0,0,0,0
195.89,14,2,0,0,0
9.3,1,3,0,1,0
200.24,15,1,0,0,0
38.66,19,2,0,0,0
19.64,21,0,0,0,0
27.36,4,2,0,1,0
54.12,21,2,0,0,0
28.93,18,4,0,0,0
38.65,4,1,0,1,0
14.5,1,5,1,1,1
35.12,6,6,0,0,0
84.93,2,2,0,1,0
58.31,16,3,0,0,0
42.57,23,1,0,1,0
137.22,23,3,0,1,0
223.97,2,3,1,1,0
141.38,12,0,0,0,0
40.35,6,0,1,0,0
136.43,23,3,0,1,0
16.49,2,3,0,1,0
13.96,14,3,0,0,0
42.41,17,1,1,0,0
164.87,9,3,0,0,0
28.28,22,0,0,0,0
6.53,6,2,0,0,0
14.12,8,1,0,0,0
195.72,4,3,0,1,0
100.45,19,2,0,0,0
29.2,7,2,0,0,0
81.03,13,4,0,0,0
74.99,3,1,0,1,0
106.55,19,5,0,0,0
26.55,13,1,0,0,0
199.81,11,1,0,0,0
37.01,1,1,0,1,0
118.46,12,2,0,0,0
1.63,0,0,0,1,0
46.63,19,1,0,0,0
43.34,6,3,0,0,0
78.41,8,2,0,0,0
7.55,16,2,0,0,0
156.13,20,2,0,0,0
24.56,22,3,0,0,0
113.02,12,2,0,0,0
162.56,22,0,0,0,0
82.53,9,2,0,0,0
135.05,15,5,0,0,0
108.43,5,3,0,1,0
43.93,15,2,0,0,0
165.47,10,3,1,0,0
34.91,19,0,0,0,0
84.68,2,1,0,1,0
136.81,8,1,0,0,0
47.64,14,0,0,0,0
36.06,12,2,1,0,0
61.5,9,2,0,0,0
170.35,19,2,0,0,0
265.81,23,1,1,1,0
78.76,12,2,0,0,0
108.31,16,1,0,0,0
233.59,6,1,0,0,0
10.37,5,2,0,1,0
26.41,12,4,0,0,0
123.41,16,4,0,0,0
173.58,14,4,0,0,0
194.51,3,3,0,1,0
53.63,14,0,0,0,0
9.36,13,0,0,0,0
57.59,20,5,0,0,0
26.23,10,3,0,0,0
34.42,23,0,0,1,0
147.96,3,1,0,1,0
7.85,2,1,0,1,0
175.78,1,5,0,1,0
55.8,19,2,0,0,0
90.65,9,5,0,0,0
9.39,12,1,0,0,0
41.15,19,4,0,0,0
9.4,20,0,0,0,0
325.82,22,1,0,0,0
164.64,17,2,0,0,0
61.55,20,0,0,0,0
25.31,15,1,0,0,0
270.99,10,1,0,0,0
42.25,9,2,0,0,0
17.55,8,2,0,0,0
82.82,11,2,0,0,0
287.84,18,1,0,0,0
0.38,0,2,0,1,0
27.2,17,1,0,0,0
278.79,13,1,0,0,0
18.76,21,4,0,0,0
12.02,20,0,0,0,0
84.44,0,5,0,1,0
197.94,16,0,0,0,0
64.84,10,1,0,0,0
521.48,19,4,0,0,0
113.68,14,5,0,0,0
7.7,3,1,0,1,0
493.81,14,2,0,0,0
52.41,21,2,0,0,0
33.88,21,4,0,0,0
81.62,13,3,0,0,0
36.28,21,2,0,0,0
9.04,0,5,0,1,1
0.14,8,0,0,0,0
59.71,6,3,0,0,0
181.32,22,2,0,0,0
84.94,10,1,0,0,0
714.01,22,3,1,0,0
33.81,1,3,1,1,1
32.91,1,2,0,1,0
17.41,5,0,0,1,0
17.92,22,3,0,0,0
33.57,18,1,0,0,0
157.43,19,2,0,0,0
236.19,13,3,0,0,0
369.24,2,0,0,1,0
26.43,6,1,0,0,0
213.11,6,2,0,0,0
39.79,3,1,0,1,0
11.97,22,1,0,0,0
204.04,4,3,0,1,0
101.09,16,4,0,0,0
18.0,3,3,0,1,0
56.18,22,2,1,0,0
33.86,12,0,0,0,0
133.48,15,1,0,0,0
60.41,15,5,0,0,0
453.56,1,3,0,1,0
5.63,17,0,1,0,0
43.85,0,0,0,1,0
65.76,17,3,0,0,0
69.94,7,2,0,0,0
37.97,10,1,0,0,0
130.65,23,3,0,1,0
207.74,23,1,0,1,0
279.23,14,4,0,0,0
163.52,15,2,0,0,0
190.1,16,1,1,0,0
79.97,16,3,0,0,0
174.81,11,1,0,0,0
36.17,9,1,0,0,0
50.83,19,1,1,0,0
38.11,5,2,0,1,0
63.0,7,1,0,0,0
33.63,12,2,0,0,0
326.0,1,0,0,1,1
37.52,18,2,0,0,0
10.32,21,1,0,0,0
74.83,9,3,0,0,0
5.88,3,2,0,1,0
11.71,11,1,0,0,0
24.77,17,2,0,0,0
62.43,6,0,0,0,0
56.78,19,1,0,0,0
160.79,23,1,0,1,0
134.51,23,2,0,1,0
55.57,22,2,0,0,0
40.6,3,1,0,1,0
38.05,6,2,0,0,0
148.72,9,1,1,0,0
5.35,14,1,0,0,0
1.29,11,1,0,0,0
158.74,0,1,0,1,0
64.85,19,2,0,0,0
14.03,17,0,0,0,0
26.86,15,2,0,0,0
269.57,4,3,0,1,0
196.26,18,2,0,0,0
123.71,3,4,0,1,0
65.82,5,0,0,1,0
73.46,16,1,0,0,0
369.87,6,0,0,0,0
337.47,23,1,0,1,0
24.24,22,3,0,0,0
166.66,6,3,0,0,0
21.97,8,2,0,0,0
24.02,12,1,0,0,0
112.73,19,1,0,0,0
51.92,13,1,0,0,0
268.16,15,4,0,0,0
9.32,22,2,0,0,0
71.65,8,3,0,0,0
250.74,14,0,0,0,0
234.46,4,1,0,1,0
17.02,17,0,0,0,0
45.67,20,0,0,0,0
96.53,19,1,0,0,0
17.36,7,3,0,0,0
344.27,14,1,0,0,0
246.22,20,3,0,0,0
18.27,8,5,0,0,0
12.91,18,3,0,0,0
8.93,21,0,0,0,0
240.18,5,2,0,1,0
21.52,3,4,0,1,0
53.83,10,1,0,0,0
59.58,9,1,0,0,0
91.38,2,0,1,1,0
7.44,0,3,0,1,0
25.72,11,1,0,0,0
268.08,22,5,0,0,0
239.04,14,1,0,0,0
152.0,14,1,0,0,0
1.96,20,1,0,0,0
39.6,13,0,0,0,0
98.88,6,1,1,0,0
32.18,16,2,0,0,0
240.34,23,2,0,1,0
100.48,18,1,0,0,0
7.46,6,1,0,0,0
239.7,2,2,0,1,0
316.45,2,1,1,1,1
8.09,17,2,0,0,0
76.01,19,1,0,0,0
36.15,21,4,0,0,0
49.9,13,1,0,0,0
19.8,2,1,0,1,0
86.29,6,2,0,0,0
316.96,6,1,0,0,0
69.93,4,1,0,1,0
8.66,2,3,0,1,0
96.76,17,1,0,0,0
41.59,14,2,0,0,0
193.74,19,3,0,0,0
57.04,13,2,0,0,0
21.42,3,0,0,1,0
21.21,23,1,0,1,0
146.43,7,3,0,0,0
30.87,20,2,0,0,0
145.77,12,2,0,0,0
23.05,21,2,0,0,0
38.81,7,3,0,0,0
62.64,14,0,0,0,0
286.81,16,3,0,0,0
268.43,4,3,0,1,0
23.18,19,1,1,0,0
44.35,3,4,0,1,0
16.18,10,3,0,0,0
71.33,17,2,0,0,0
61.73,9,2,0,0,0
231.02,16,2,0,0,0
265.93,14,2,0,0,0
48.38,5,2,0,1,0
67.68,22,1,0,0,0
226.56,20,1,1,0,0
164.36,15,4,0,0,0
0.37,14,1,0,0,0
38.58,7,1,0,0,0
54.78,8,1,0,0,0
26.1,10,4,0,0,0
22.26,1,4,0,1,0
3.85,12,1,0,0,0
103.11,3,3,1,1,0
30.45,8,2,0,0,0
5.38,4,2,0,1,0
26.26,18,3,0,0,0
161.91,21,1,0,0,0
190.71,2,5,0,1,1
65.98,20,1,0,0,0
53.8,2,6,1,1,1
381.01,5,2,0,1,1
22.38,9,0,1,0,0
24.25,4,3,0,1,0
34.51,2,3,0,1,0
18.97,21,3,1,0,0
47.7,23,3,0,1,0
241.73,6,1,1,0,0
95.54,21,2,0,0,0
53.09,17,2,0,0,0
272.43,22,1,0,0,0
4.97,7,1,0,0,0
23.61,0,3,1,1,1
83.45,3,3,0,1,0
95.59,23,0,0,1,0
4.04,6,2,0,0,0
51.59,13,2,0,0,0
104.74,12,0,0,0,0
119.76,9,4,0,0,0
101.65,22,3,0,0,0
38.65,17,2,0,0,0
9.82,0,0,0,1,0
55.71,3,0,0,1,0
13.78,15,3,0,0,0
294.93,15,0,1,0,0
64.47,17,1,0,0,0
38.16,7,2,0,0,0
145.37,9,2,0,0,0
68.91,15,0,0,0,0
37.11,22,3,0,0,0
167.11,23,2,0,1,0
201.86,10,3,0,0,0
111.78,5,3,0,1,0
4.81,0,2,0,1,0
83.55,11,2,0,0,0
144.09,5,1,0,1,0
14.68,12,2,0,0,0
25.96,16,1,0,0,0
214.13,0,2,0,1,0
2.03,7,1,0,0,0
139.73,21,1,0,0,0
64.2,7,1,0,0,0
59.2,23,4,0,1,0
0.71,10,0,0,0,0
171.15,13,2,0,0,0
44.6,23,4,0,1,0
77.82,9,0,0,0,0
113.1,14,1,0,0,0
121.28,6,1,0,0,0
312.31,6,0,0,0,0
75.79,9,1,0,0,0
51.04,3,3,0,1,0
307.27,17,0,0,0,0
102.75,9,2,0,0,0
35.4,18,2,0,0,0
13.52,13,2,0,0,0
184.87,12,1,0,0,0
44.97,14,0,0,0,0
108.02,15,1,0,0,0
63.64,1,1,0,1,0
22.18,3,0,0,1,0
92.05,20,0,0,0,0
6.26,17,2,0,0,0
53.33,16,2,0,0,0
79.1,9,3,0,0,0
57.28,20,3,1,0,0
138.1,8,2,0,0,0
175.98,14,2,0,0,0
147.51,11,2,0,0,0
3.96,20,4,0,0,0
21.58,8,1,0,0,0
76.92,13,0,0,0,0
273.06,12,1,0,0,0
180.15,5,2,0,1,0
